,Q,I(Q),Error,dQ
80,0.03495057,0.173948566,0.007703268,0.003061436
81,0.03571732,0.174540666,0.01145667,0.003108504
82,0.03619143,0.172642066,0.007876413,0.003140117
83,0.0369854,0.166516666,0.01151401,0.003193781
84,0.03747635,0.162328866,0.006808213,0.003224134
85,0.03829851,0.158228566,0.01139415,0.003282793
86,0.03880688,0.141816966,0.006557419,0.003315284
87,0.03965823,0.131182766,0.01125816,0.003375783
88,0.04018466,0.138046666,0.006253894,0.003411152
89,0.04106624,0.127241066,0.01111317,0.003472153
90,0.04161135,0.122713366,0.005716784,0.003505345
91,0.04252422,0.115852266,0.01100178,0.00357276
92,0.04308869,0.120224366,0.005391958,0.003612527
93,0.04403398,0.112207566,0.01091421,0.003678261
94,0.04461849,0.110067066,0.005654656,0.003716726
95,0.04559733,0.099940496,0.01067105,0.00378839
96,0.04620259,0.088678076,0.005031843,0.003828302
97,0.04721619,0.089749206,0.01063943,0.003902669
98,0.04784294,0.08810947599999999,0.004738436,0.003947426
99,0.04889253,0.087379826,0.01049341,0.004020729
100,0.04954153,0.076643896,0.004667308,0.004070566
101,0.05062837,0.076244576,0.01036774,0.004143872
102,0.05130042,0.075079926,0.004487897,0.004195427
103,0.05242585,0.066987046,0.01029978,0.004272425
104,0.05312176,0.069942406,0.004180377,0.004323669
105,0.05428715,0.060149056,0.01006219,0.004406009
106,0.05500776,0.060390366,0.004034564,0.004459905
107,0.05696072,0.050585366,0.003919398,0.004600223
108,0.05898301,0.049783096,0.003811993,0.004746485
109,0.06107711,0.046813126,0.003573549,0.004898359
110,0.06324555,0.044442386,0.003377885,0.005058418
111,0.06549098,0.037763616,0.003319538,0.005219311
112,0.06781613,0.038450886,0.003128402,0.005390257
113,0.07022383,0.028326636000000002,0.003136161,0.00556942
114,0.07271702,0.027570686,0.00294231,0.005751239
115,0.07529872,0.027043866000000003,0.002828509,0.005942302
116,0.07797207,0.024077096000000003,0.002690626,0.006139712
117,0.08074035,0.023898536,0.002621799,0.006344458
118,0.0836069,0.023916436000000003,0.002498516,0.00655793
119,0.08657523,0.024469236000000002,0.002376294,0.006778799
120,0.08964894,0.026839966000000003,0.002323923,0.007005501
121,0.09283178,0.026741986000000002,0.002239582,0.007244866
122,0.09612762,0.023119846000000003,0.002158644,0.007496026
123,0.09954047,0.019098576000000003,0.002012994,0.007748622
124,0.1030745,0.012011772,0.001971414,0.008014773
125,0.106734,0.009955078999999999,0.001861165,0.008289495
126,0.1105234,0.008240905,0.001897429,0.008567608
127,0.1110336,0.009470552,0.002616947,0.008614772
128,0.1144474,0.004275474,0.001922642,0.00886534
129,0.1149757,0.0042952730000000005,0.002610645,0.008924887
130,0.1185106,0.004464929,0.001944007,0.009173548
131,0.1190577,0.004623266,0.00239818,0.009234509
132,0.1227181,0.00428045,0.001978791,0.009488799
133,0.1232847,0.004065317,0.002267048,0.00952782
134,0.1270751,0.0033591821,0.00206708,0.009815042
135,0.1276617,0.0033799227,0.002139191,0.009845932
136,0.1315866,0.0037597159999999998,0.002222176,0.01015387
137,0.1321941,0.005925694,0.001840382,0.01021008
138,0.1362584,0.005660921,0.002406385,0.01050603
139,0.1368875,0.001,0.001867406,0.01057004
140,0.1417474,0.003587246,0.001660071,0.01092857
141,0.1467799,0.004115022,0.001617229,0.01131424
142,0.1519911,0.0027063829,0.001513264,0.01171196
143,0.1573873,0.0021369075,0.00152349,0.01211849
144,0.1629751,0.00144681,0.001386694,0.01254002
145,0.1687612,0.003853029,0.001403958,0.01296579
146,0.1747528,0.0024163241,0.001214233,0.01343093
147,0.1809572,0.0029759139,0.001190528,0.01391864
148,0.1873817,0.0027893793,0.001173759,0.01440304
149,0.1940344,0.0028557226,0.001087101,0.01490583
150,0.2009233,0.0032791428,0.001053671,0.0154289
151,0.2080568,0.0028675818,0.001041152,0.01595851
152,0.2154435,0.0016298899000000001,0.0009449383,0.0165235
153,0.2230924,0.0022932248000000002,0.0009196772,0.01710901
154,0.231013,0.0021354134,0.0008787532,0.01770908
155,0.2392147,0.0022023498,0.0008702352,0.01833145
156,0.2477076,0.00260372969,0.0008929835,0.01898701
157,0.2565021,0.0017988569,0.000795045,0.01965108
158,0.2656088,0.0032002189,0.0007673462,0.02034976
159,0.2750388,0.0022612633,0.0007392832,0.02106439
160,0.2848036,0.0022990623,0.0007006179,0.02181197
161,0.2949151,0.0032848846000000003,0.000676627,0.02258594
162,0.3053856,0.0023390434,0.0006450176,0.02337493
163,0.3162278,0.0024808829899999997,0.0006217235,0.02420434
164,0.3274549,0.0024084616,0.0006030517,0.02505845
165,0.3390807,0.0021400589999999997,0.0005636419,0.02595083
166,0.3511192,0.0023715667,0.0005567585,0.02686891
167,0.3635851,0.00250668104,0.0005307692,0.02781426
168,0.3764936,0.00245161126,0.0005043173,0.02880679
169,0.3898604,0.00243756578,0.0004878267,0.0298226
170,0.4037017,0.0019280363999999999,0.0004684246,0.0308792
171,0.4180345,0.0022043812,0.0004532881,0.0319721
172,0.4328761,0.0020015014,0.0004577557,0.0330975
173,0.4482447,0.0015319231,0.0004595524,0.03426929
174,0.4641589,0.0023115122,0.0004524889,0.03548185
175,0.4806381,0.001622934,0.0004414374,0.03674285
176,0.4977024,0.0020856942,0.0004423665,0.03804929
177,0.5153725,0.001966836,0.0004303081,0.03939005
178,0.5336699,0.0016481953,0.0004274505,0.04079984
179,0.552617,0.0020042109,0.000422116,0.04224216
180,0.5722368,0.0021792506,0.0004179409,0.04374469
181,0.5925531,0.0022824282,0.0004110031,0.04529269
182,0.6135907,0.0023265707,0.000407364,0.04689931
183,0.6353753,0.0020835503,0.0003995614,0.04855586
184,0.6579332,0.0019845269000000002,0.0003929058,0.05029373
185,0.6812921,0.0020359952,0.0003887565,0.05207215
186,0.7054802,0.0023821769,0.000380215,0.053912
187,0.7305272,0.00255217988,0.0003766209,0.05583243
188,0.7564633,0.0023836027,0.0003711119,0.05780915
189,0.7833203,0.0027823823,0.0003643724,0.05986148
190,0.8111308,0.0023790656,0.0003557404,0.06198873
191,0.8399287,0.0024288224,0.000352888,0.06419723
192,0.869749,0.0026735047,0.0003460195,0.06646002
193,0.900628,0.0026499392,0.000615961,0.06814894
